,iso3_country,gas,emissions_quantity,capacity,capacity_factor,activity,st_astext,year,use_biomass,use_gas_or_oil,use_gas,use_coal,use_oil,use_other_fossil,owner_name,owner_direct_parent,owner_grouping,asset_name
4012,CHN,co2e_20yr,6489000.0,1860,0.443,7231000,POINT(114.7522 27.959),2020,False,False,False,True,False,False,State Power Investment Corporation Jiangxi Electric Power Co Ltd Fenyi Power Plant,SPIC (China),SPIC (China),CPI Fenyi power station
4013,CHN,co2,9052000.0,1860,0.619,10087000,POINT(114.7522 27.959),2021,False,False,False,True,False,False,State Power Investment Corporation Jiangxi Electric Power Co Ltd Fenyi Power Plant,SPIC (China),SPIC (China),CPI Fenyi power station
4014,CHN,co2e_100yr,9052000.0,1860,0.619,10087000,POINT(114.7522 27.959),2021,False,False,False,True,False,False,State Power Investment Corporation Jiangxi Electric Power Co Ltd Fenyi Power Plant,SPIC (China),SPIC (China),CPI Fenyi power station
4015,CHN,co2e_20yr,9052000.0,1860,0.619,10087000,POINT(114.7522 27.959),2021,False,False,False,True,False,False,State Power Investment Corporation Jiangxi Electric Power Co Ltd Fenyi Power Plant,SPIC (China),SPIC (China),CPI Fenyi power station
4016,CHN,co2,6001000.0,1330,0.574,6688000,POINT(108.8672 23.8212),2019,False,False,False,True,False,False,Datang Guiguan Heshan Power Generation Co Ltd,China Datang (China),China Datang (China),Datang Heshan power station
4017,CHN,co2e_100yr,6001000.0,1330,0.574,6688000,POINT(108.8672 23.8212),2019,False,False,False,True,False,False,Datang Guiguan Heshan Power Generation Co Ltd,China Datang (China),China Datang (China),Datang Heshan power station
4018,CHN,co2e_20yr,6001000.0,1330,0.574,6688000,POINT(108.8672 23.8212),2019,False,False,False,True,False,False,Datang Guiguan Heshan Power Generation Co Ltd,China Datang (China),China Datang (China),Datang Heshan power station
4019,CHN,co2,5955000.0,1330,0.568,6636000,POINT(108.8672 23.8212),2020,False,False,False,True,False,False,Datang Guiguan Heshan Power Generation Co Ltd,China Datang (China),China Datang (China),Datang Heshan power station
4020,CHN,co2e_100yr,5955000.0,1330,0.568,6636000,POINT(108.8672 23.8212),2020,False,False,False,True,False,False,Datang Guiguan Heshan Power Generation Co Ltd,China Datang (China),China Datang (China),Datang Heshan power station
4021,CHN,co2e_20yr,5955000.0,1330,0.568,6636000,POINT(108.8672 23.8212),2020,False,False,False,True,False,False,Datang Guiguan Heshan Power Generation Co Ltd,China Datang (China),China Datang (China),Datang Heshan power station
4022,CHN,co2,6399000.0,1330,0.612,7130000,POINT(108.8672 23.8212),2021,False,False,False,True,False,False,Datang Guiguan Heshan Power Generation Co Ltd,China Datang (China),China Datang (China),Datang Heshan power station
4023,CHN,co2e_100yr,6399000.0,1330,0.612,7130000,POINT(108.8672 23.8212),2021,False,False,False,True,False,False,Datang Guiguan Heshan Power Generation Co Ltd,China Datang (China),China Datang (China),Datang Heshan power station
4024,CHN,co2e_20yr,6399000.0,1330,0.612,7130000,POINT(108.8672 23.8212),2021,False,False,False,True,False,False,Datang Guiguan Heshan Power Generation Co Ltd,China Datang (China),China Datang (China),Datang Heshan power station
4025,CHN,co2,10053000.0,2400,0.533,11203000,POINT(119.5068 29.1866),2019,False,False,False,True,False,False,Zhejiang Zheneng Lanxi Power Generation Co Ltd,Zhejiang Provincial Energy (Zhejiang),Zhejiang Provincial Energy (Zhejiang),Lanxi power station
4026,CHN,co2e_100yr,10053000.0,2400,0.533,11203000,POINT(119.5068 29.1866),2019,False,False,False,True,False,False,Zhejiang Zheneng Lanxi Power Generation Co Ltd,Zhejiang Provincial Energy (Zhejiang),Zhejiang Provincial Energy (Zhejiang),Lanxi power station
4027,CHN,co2e_20yr,10053000.0,2400,0.533,11203000,POINT(119.5068 29.1866),2019,False,False,False,True,False,False,Zhejiang Zheneng Lanxi Power Generation Co Ltd,Zhejiang Provincial Energy (Zhejiang),Zhejiang Provincial Energy (Zhejiang),Lanxi power station
4028,CHN,co2,9416000.0,2400,0.498,10493000,POINT(119.5068 29.1866),2020,False,False,False,True,False,False,Zhejiang Zheneng Lanxi Power Generation Co Ltd,Zhejiang Provincial Energy (Zhejiang),Zhejiang Provincial Energy (Zhejiang),Lanxi power station
4029,CHN,co2e_100yr,9416000.0,2400,0.498,10493000,POINT(119.5068 29.1866),2020,False,False,False,True,False,False,Zhejiang Zheneng Lanxi Power Generation Co Ltd,Zhejiang Provincial Energy (Zhejiang),Zhejiang Provincial Energy (Zhejiang),Lanxi power station
4030,CHN,co2e_20yr,9416000.0,2400,0.498,10493000,POINT(119.5068 29.1866),2020,False,False,False,True,False,False,Zhejiang Zheneng Lanxi Power Generation Co Ltd,Zhejiang Provincial Energy (Zhejiang),Zhejiang Provincial Energy (Zhejiang),Lanxi power station
4031,CHN,co2,10709000.0,2400,0.568,11933000,POINT(119.5068 29.1866),2021,False,False,False,True,False,False,Zhejiang Zheneng Lanxi Power Generation Co Ltd,Zhejiang Provincial Energy (Zhejiang),Zhejiang Provincial Energy (Zhejiang),Lanxi power station
4032,CHN,co2e_100yr,10709000.0,2400,0.568,11933000,POINT(119.5068 29.1866),2021,False,False,False,True,False,False,Zhejiang Zheneng Lanxi Power Generation Co Ltd,Zhejiang Provincial Energy (Zhejiang),Zhejiang Provincial Energy (Zhejiang),Lanxi power station
4033,CHN,co2e_20yr,10709000.0,2400,0.568,11933000,POINT(119.5068 29.1866),2021,False,False,False,True,False,False,Zhejiang Zheneng Lanxi Power Generation Co Ltd,Zhejiang Provincial Energy (Zhejiang),Zhejiang Provincial Energy (Zhejiang),Lanxi power station
4034,CHN,co2,13817000.0,3200,0.549,15397000,POINT(117.0972 23.5664),2019,False,False,False,True,False,False,Guangdongdatanginternationalchaozhoupower Co Ltd,China Datang (China),China Datang (China),Chaozhou Sanbaimen power station
4035,CHN,co2e_100yr,13817000.0,3200,0.549,15397000,POINT(117.0972 23.5664),2019,False,False,False,True,False,False,Guangdongdatanginternationalchaozhoupower Co Ltd,China Datang (China),China Datang (China),Chaozhou Sanbaimen power station
4036,CHN,co2e_20yr,13817000.0,3200,0.549,15397000,POINT(117.0972 23.5664),2019,False,False,False,True,False,False,Guangdongdatanginternationalchaozhoupower Co Ltd,China Datang (China),China Datang (China),Chaozhou Sanbaimen power station
4037,CHN,co2,13574000.0,3200,0.538,15127000,POINT(117.0972 23.5664),2020,False,False,False,True,False,False,Guangdongdatanginternationalchaozhoupower Co Ltd,China Datang (China),China Datang (China),Chaozhou Sanbaimen power station
4038,CHN,co2e_100yr,13574000.0,3200,0.538,15127000,POINT(117.0972 23.5664),2020,False,False,False,True,False,False,Guangdongdatanginternationalchaozhoupower Co Ltd,China Datang (China),China Datang (China),Chaozhou Sanbaimen power station
4039,CHN,co2e_20yr,13574000.0,3200,0.538,15127000,POINT(117.0972 23.5664),2020,False,False,False,True,False,False,Guangdongdatanginternationalchaozhoupower Co Ltd,China Datang (China),China Datang (China),Chaozhou Sanbaimen power station
4040,CHN,co2,14839000.0,3200,0.59,16535000,POINT(117.0972 23.5664),2021,False,False,False,True,False,False,Guangdongdatanginternationalchaozhoupower Co Ltd,China Datang (China),China Datang (China),Chaozhou Sanbaimen power station
4041,CHN,co2e_100yr,14839000.0,3200,0.59,16535000,POINT(117.0972 23.5664),2021,False,False,False,True,False,False,Guangdongdatanginternationalchaozhoupower Co Ltd,China Datang (China),China Datang (China),Chaozhou Sanbaimen power station
4042,CHN,co2e_20yr,14839000.0,3200,0.59,16535000,POINT(117.0972 23.5664),2021,False,False,False,True,False,False,Guangdongdatanginternationalchaozhoupower Co Ltd,China Datang (China),China Datang (China),Chaozhou Sanbaimen power station
4043,CHN,co2,7779000.0,1860,0.532,8668000,POINT(106.1252 27.0517),2019,False,False,False,True,False,False,Guizhou West Electric Power Co Ltd,SPIC (China),SPIC (China),Qianxi power station
4044,CHN,co2e_100yr,7779000.0,1860,0.532,8668000,POINT(106.1252 27.0517),2019,False,False,False,True,False,False,Guizhou West Electric Power Co Ltd,SPIC (China),SPIC (China),Qianxi power station
4045,CHN,co2e_20yr,7779000.0,1860,0.532,8668000,POINT(106.1252 27.0517),2019,False,False,False,True,False,False,Guizhou West Electric Power Co Ltd,SPIC (China),SPIC (China),Qianxi power station
4046,CHN,co2,7070000.0,1860,0.482,7878000,POINT(106.1252 27.0517),2020,False,False,False,True,False,False,Guizhou West Electric Power Co Ltd,SPIC (China),SPIC (China),Qianxi power station
4047,CHN,co2e_100yr,7070000.0,1860,0.482,7878000,POINT(106.1252 27.0517),2020,False,False,False,True,False,False,Guizhou West Electric Power Co Ltd,SPIC (China),SPIC (China),Qianxi power station
4048,CHN,co2e_20yr,7070000.0,1860,0.482,7878000,POINT(106.1252 27.0517),2020,False,False,False,True,False,False,Guizhou West Electric Power Co Ltd,SPIC (China),SPIC (China),Qianxi power station
4049,CHN,co2,7912000.0,1860,0.541,8817000,POINT(106.1252 27.0517),2021,False,False,False,True,False,False,Guizhou West Electric Power Co Ltd,SPIC (China),SPIC (China),Qianxi power station
4050,CHN,co2e_100yr,7912000.0,1860,0.541,8817000,POINT(106.1252 27.0517),2021,False,False,False,True,False,False,Guizhou West Electric Power Co Ltd,SPIC (China),SPIC (China),Qianxi power station
4051,CHN,co2e_20yr,7912000.0,1860,0.541,8817000,POINT(106.1252 27.0517),2021,False,False,False,True,False,False,Guizhou West Electric Power Co Ltd,SPIC (China),SPIC (China),Qianxi power station
4052,CHN,co2,7355000.0,1630,0.574,8196000,POINT(119.643 39.9453),2019,False,False,False,True,False,False,Qinhuangdao Power Generation Co Ltd,China Energy (China),China Energy (China),Qinhuangdao-2 power station
4053,CHN,co2e_100yr,7355000.0,1630,0.574,8196000,POINT(119.643 39.9453),2019,False,False,False,True,False,False,Qinhuangdao Power Generation Co Ltd,China Energy (China),China Energy (China),Qinhuangdao-2 power station
4054,CHN,co2e_20yr,7355000.0,1630,0.574,8196000,POINT(119.643 39.9453),2019,False,False,False,True,False,False,Qinhuangdao Power Generation Co Ltd,China Energy (China),China Energy (China),Qinhuangdao-2 power station
4055,CHN,co2,7298000.0,1630,0.568,8133000,POINT(119.643 39.9453),2020,False,False,False,True,False,False,Qinhuangdao Power Generation Co Ltd,China Energy (China),China Energy (China),Qinhuangdao-2 power station
4056,CHN,co2e_100yr,7298000.0,1630,0.568,8133000,POINT(119.643 39.9453),2020,False,False,False,True,False,False,Qinhuangdao Power Generation Co Ltd,China Energy (China),China Energy (China),Qinhuangdao-2 power station
4057,CHN,co2e_20yr,7298000.0,1630,0.568,8133000,POINT(119.643 39.9453),2020,False,False,False,True,False,False,Qinhuangdao Power Generation Co Ltd,China Energy (China),China Energy (China),Qinhuangdao-2 power station
4058,CHN,co2,7842000.0,1630,0.612,8739000,POINT(119.643 39.9453),2021,False,False,False,True,False,False,Qinhuangdao Power Generation Co Ltd,China Energy (China),China Energy (China),Qinhuangdao-2 power station
4059,CHN,co2e_100yr,7842000.0,1630,0.612,8739000,POINT(119.643 39.9453),2021,False,False,False,True,False,False,Qinhuangdao Power Generation Co Ltd,China Energy (China),China Energy (China),Qinhuangdao-2 power station
4060,CHN,co2e_20yr,7842000.0,1630,0.612,8739000,POINT(119.643 39.9453),2021,False,False,False,True,False,False,Qinhuangdao Power Generation Co Ltd,China Energy (China),China Energy (China),Qinhuangdao-2 power station
4061,CHN,co2,8858000.0,2020,0.558,9871000,POINT(106.789 39.2848),2019,False,False,False,True,False,False,Guoneng Ningxia Shizuishan Power Generation Co Ltd,China Energy (China),China Energy (China),Guodian Shizuishan-2 power station
4062,CHN,co2e_100yr,8858000.0,2020,0.558,9871000,POINT(106.789 39.2848),2019,False,False,False,True,False,False,Guoneng Ningxia Shizuishan Power Generation Co Ltd,China Energy (China),China Energy (China),Guodian Shizuishan-2 power station
4063,CHN,co2e_20yr,8858000.0,2020,0.558,9871000,POINT(106.789 39.2848),2019,False,False,False,True,False,False,Guoneng Ningxia Shizuishan Power Generation Co Ltd,China Energy (China),China Energy (China),Guodian Shizuishan-2 power station
4064,CHN,co2,8857000.0,2020,0.556,9870000,POINT(106.789 39.2848),2020,False,False,False,True,False,False,Guoneng Ningxia Shizuishan Power Generation Co Ltd,China Energy (China),China Energy (China),Guodian Shizuishan-2 power station
4065,CHN,co2e_100yr,8857000.0,2020,0.556,9870000,POINT(106.789 39.2848),2020,False,False,False,True,False,False,Guoneng Ningxia Shizuishan Power Generation Co Ltd,China Energy (China),China Energy (China),Guodian Shizuishan-2 power station
4066,CHN,co2e_20yr,8857000.0,2020,0.556,9870000,POINT(106.789 39.2848),2020,False,False,False,True,False,False,Guoneng Ningxia Shizuishan Power Generation Co Ltd,China Energy (China),China Energy (China),Guodian Shizuishan-2 power station
4067,CHN,co2,8934000.0,2020,0.563,9956000,POINT(106.789 39.2848),2021,False,False,False,True,False,False,Guoneng Ningxia Shizuishan Power Generation Co Ltd,China Energy (China),China Energy (China),Guodian Shizuishan-2 power station
4068,CHN,co2e_100yr,8934000.0,2020,0.563,9956000,POINT(106.789 39.2848),2021,False,False,False,True,False,False,Guoneng Ningxia Shizuishan Power Generation Co Ltd,China Energy (China),China Energy (China),Guodian Shizuishan-2 power station
4069,CHN,co2e_20yr,8934000.0,2020,0.563,9956000,POINT(106.789 39.2848),2021,False,False,False,True,False,False,Guoneng Ningxia Shizuishan Power Generation Co Ltd,China Energy (China),China Energy (China),Guodian Shizuishan-2 power station
4070,CHN,co2,6864000.0,1900,0.46,7649000,POINT(113.1988 34.3927),2019,False,False,False,True,False,False,China Resources Power Dengfeng Co Ltd,China Resources (China),China Resources (China),Dengfeng-2 power station
4071,CHN,co2e_100yr,6864000.0,1900,0.46,7649000,POINT(113.1988 34.3927),2019,False,False,False,True,False,False,China Resources Power Dengfeng Co Ltd,China Resources (China),China Resources (China),Dengfeng-2 power station
4072,CHN,co2e_20yr,6864000.0,1900,0.46,7649000,POINT(113.1988 34.3927),2019,False,False,False,True,False,False,China Resources Power Dengfeng Co Ltd,China Resources (China),China Resources (China),Dengfeng-2 power station
4073,CHN,co2,7143000.0,1900,0.477,7959000,POINT(113.1988 34.3927),2020,False,False,False,True,False,False,China Resources Power Dengfeng Co Ltd,China Resources (China),China Resources (China),Dengfeng-2 power station
4074,CHN,co2e_100yr,7143000.0,1900,0.477,7959000,POINT(113.1988 34.3927),2020,False,False,False,True,False,False,China Resources Power Dengfeng Co Ltd,China Resources (China),China Resources (China),Dengfeng-2 power station
4075,CHN,co2e_20yr,7143000.0,1900,0.477,7959000,POINT(113.1988 34.3927),2020,False,False,False,True,False,False,China Resources Power Dengfeng Co Ltd,China Resources (China),China Resources (China),Dengfeng-2 power station
4076,CHN,co2,7265000.0,1900,0.486,8096000,POINT(113.1988 34.3927),2021,False,False,False,True,False,False,China Resources Power Dengfeng Co Ltd,China Resources (China),China Resources (China),Dengfeng-2 power station
4077,CHN,co2e_100yr,7265000.0,1900,0.486,8096000,POINT(113.1988 34.3927),2021,False,False,False,True,False,False,China Resources Power Dengfeng Co Ltd,China Resources (China),China Resources (China),Dengfeng-2 power station
4078,CHN,co2e_20yr,7265000.0,1900,0.486,8096000,POINT(113.1988 34.3927),2021,False,False,False,True,False,False,China Resources Power Dengfeng Co Ltd,China Resources (China),China Resources (China),Dengfeng-2 power station
4079,CHN,co2,8369000.0,2000,0.532,9326000,POINT(112.5333 39.3648),2019,False,False,False,True,False,False,Shanxi Datang International Shentou Power Generation Co Ltd,China Datang (China),China Energy (China) and China Datang (China),Shenhua Shentou power station
4080,CHN,co2e_100yr,8369000.0,2000,0.532,9326000,POINT(112.5333 39.3648),2019,False,False,False,True,False,False,Shanxi Datang International Shentou Power Generation Co Ltd,China Datang (China),China Energy (China) and China Datang (China),Shenhua Shentou power station
4081,CHN,co2e_20yr,8369000.0,2000,0.532,9326000,POINT(112.5333 39.3648),2019,False,False,False,True,False,False,Shanxi Datang International Shentou Power Generation Co Ltd,China Datang (China),China Energy (China) and China Datang (China),Shenhua Shentou power station
4082,CHN,co2,8264000.0,2000,0.524,9209000,POINT(112.5333 39.3648),2020,False,False,False,True,False,False,Shanxi Datang International Shentou Power Generation Co Ltd,China Datang (China),China Energy (China) and China Datang (China),Shenhua Shentou power station
4083,CHN,co2e_100yr,8264000.0,2000,0.524,9209000,POINT(112.5333 39.3648),2020,False,False,False,True,False,False,Shanxi Datang International Shentou Power Generation Co Ltd,China Datang (China),China Energy (China) and China Datang (China),Shenhua Shentou power station
4084,CHN,co2e_20yr,8264000.0,2000,0.524,9209000,POINT(112.5333 39.3648),2020,False,False,False,True,False,False,Shanxi Datang International Shentou Power Generation Co Ltd,China Datang (China),China Energy (China) and China Datang (China),Shenhua Shentou power station
4085,CHN,co2,8798000.0,2000,0.56,9804000,POINT(112.5333 39.3648),2021,False,False,False,True,False,False,Shanxi Datang International Shentou Power Generation Co Ltd,China Datang (China),China Energy (China) and China Datang (China),Shenhua Shentou power station
4086,CHN,co2e_100yr,8798000.0,2000,0.56,9804000,POINT(112.5333 39.3648),2021,False,False,False,True,False,False,Shanxi Datang International Shentou Power Generation Co Ltd,China Datang (China),China Energy (China) and China Datang (China),Shenhua Shentou power station
4087,CHN,co2e_20yr,8798000.0,2000,0.56,9804000,POINT(112.5333 39.3648),2021,False,False,False,True,False,False,Shanxi Datang International Shentou Power Generation Co Ltd,China Datang (China),China Energy (China) and China Datang (China),Shenhua Shentou power station
4088,CHN,co2,11770000.0,2580,0.58,13115000,POINT(116.8127 32.7465),2019,False,False,False,True,False,False,Huaihu Coal & Power Co Ltd,SPIC (China),SPIC (China),Huainan Tianji power station
4089,CHN,co2e_100yr,11770000.0,2580,0.58,13115000,POINT(116.8127 32.7465),2019,False,False,False,True,False,False,Huaihu Coal & Power Co Ltd,SPIC (China),SPIC (China),Huainan Tianji power station
4090,CHN,co2e_20yr,11770000.0,2580,0.58,13115000,POINT(116.8127 32.7465),2019,False,False,False,True,False,False,Huaihu Coal & Power Co Ltd,SPIC (China),SPIC (China),Huainan Tianji power station
4091,CHN,co2,10495000.0,2580,0.516,11695000,POINT(116.8127 32.7465),2020,False,False,False,True,False,False,Huaihu Coal & Power Co Ltd,SPIC (China),SPIC (China),Huainan Tianji power station
4092,CHN,co2e_100yr,10495000.0,2580,0.516,11695000,POINT(116.8127 32.7465),2020,False,False,False,True,False,False,Huaihu Coal & Power Co Ltd,SPIC (China),SPIC (China),Huainan Tianji power station
4093,CHN,co2e_20yr,10495000.0,2580,0.516,11695000,POINT(116.8127 32.7465),2020,False,False,False,True,False,False,Huaihu Coal & Power Co Ltd,SPIC (China),SPIC (China),Huainan Tianji power station
4094,CHN,co2,12010000.0,2580,0.592,13383000,POINT(116.8127 32.7465),2021,False,False,False,True,False,False,Huaihu Coal & Power Co Ltd,SPIC (China),SPIC (China),Huainan Tianji power station
4095,CHN,co2e_100yr,12010000.0,2580,0.592,13383000,POINT(116.8127 32.7465),2021,False,False,False,True,False,False,Huaihu Coal & Power Co Ltd,SPIC (China),SPIC (China),Huainan Tianji power station
4096,CHN,co2e_20yr,12010000.0,2580,0.592,13383000,POINT(116.8127 32.7465),2021,False,False,False,True,False,False,Huaihu Coal & Power Co Ltd,SPIC (China),SPIC (China),Huainan Tianji power station
4097,CHN,co2,10822000.0,2580,0.534,12059000,POINT(108.3946 21.5914),2019,False,False,False,True,False,False,Clp Guangxi Fangchenggang Power Corp.,CLP Group,CLP Group,Fangchenggang Qisha power station
4098,CHN,co2e_100yr,10822000.0,2580,0.534,12059000,POINT(108.3946 21.5914),2019,False,False,False,True,False,False,Clp Guangxi Fangchenggang Power Corp.,CLP Group,CLP Group,Fangchenggang Qisha power station
4099,CHN,co2e_20yr,10822000.0,2580,0.534,12059000,POINT(108.3946 21.5914),2019,False,False,False,True,False,False,Clp Guangxi Fangchenggang Power Corp.,CLP Group,CLP Group,Fangchenggang Qisha power station
4100,CHN,co2,10595000.0,2580,0.521,11806000,POINT(108.3946 21.5914),2020,False,False,False,True,False,False,Clp Guangxi Fangchenggang Power Corp.,CLP Group,CLP Group,Fangchenggang Qisha power station
4101,CHN,co2e_100yr,10595000.0,2580,0.521,11806000,POINT(108.3946 21.5914),2020,False,False,False,True,False,False,Clp Guangxi Fangchenggang Power Corp.,CLP Group,CLP Group,Fangchenggang Qisha power station
4102,CHN,co2e_20yr,10595000.0,2580,0.521,11806000,POINT(108.3946 21.5914),2020,False,False,False,True,False,False,Clp Guangxi Fangchenggang Power Corp.,CLP Group,CLP Group,Fangchenggang Qisha power station
4103,CHN,co2,11091000.0,2580,0.547,12360000,POINT(108.3946 21.5914),2021,False,False,False,True,False,False,Clp Guangxi Fangchenggang Power Corp.,CLP Group,CLP Group,Fangchenggang Qisha power station
4104,CHN,co2e_100yr,11091000.0,2580,0.547,12360000,POINT(108.3946 21.5914),2021,False,False,False,True,False,False,Clp Guangxi Fangchenggang Power Corp.,CLP Group,CLP Group,Fangchenggang Qisha power station
4105,CHN,co2e_20yr,11091000.0,2580,0.547,12360000,POINT(108.3946 21.5914),2021,False,False,False,True,False,False,Clp Guangxi Fangchenggang Power Corp.,CLP Group,CLP Group,Fangchenggang Qisha power station
4106,CHN,co2,5333000.0,1244,0.545,5943000,POINT(114.6403 23.5672),2019,False,False,False,True,False,False,Sec &HOPEWELL Power (Heyuan) Co Ltd,China Huaneng (China),China Huaneng (China),Heyuan power station
4107,CHN,co2e_100yr,5333000.0,1244,0.545,5943000,POINT(114.6403 23.5672),2019,False,False,False,True,False,False,Sec &HOPEWELL Power (Heyuan) Co Ltd,China Huaneng (China),China Huaneng (China),Heyuan power station
4108,CHN,co2e_20yr,5333000.0,1244,0.545,5943000,POINT(114.6403 23.5672),2019,False,False,False,True,False,False,Sec &HOPEWELL Power (Heyuan) Co Ltd,China Huaneng (China),China Huaneng (China),Heyuan power station
4109,CHN,co2,5185000.0,1244,0.529,5778000,POINT(114.6403 23.5672),2020,False,False,False,True,False,False,Sec &HOPEWELL Power (Heyuan) Co Ltd,China Huaneng (China),China Huaneng (China),Heyuan power station
4110,CHN,co2e_100yr,5185000.0,1244,0.529,5778000,POINT(114.6403 23.5672),2020,False,False,False,True,False,False,Sec &HOPEWELL Power (Heyuan) Co Ltd,China Huaneng (China),China Huaneng (China),Heyuan power station
4111,CHN,co2e_20yr,5185000.0,1244,0.529,5778000,POINT(114.6403 23.5672),2020,False,False,False,True,False,False,Sec &HOPEWELL Power (Heyuan) Co Ltd,China Huaneng (China),China Huaneng (China),Heyuan power station
4112,CHN,co2,14910000.0,3244,0.585,16615000,POINT(114.6403 23.5672),2021,False,False,False,True,False,False,Sec &HOPEWELL Power (Heyuan) Co Ltd,China Huaneng (China),China Huaneng (China),Heyuan power station
4113,CHN,co2e_100yr,14910000.0,3244,0.585,16615000,POINT(114.6403 23.5672),2021,False,False,False,True,False,False,Sec &HOPEWELL Power (Heyuan) Co Ltd,China Huaneng (China),China Huaneng (China),Heyuan power station
4114,CHN,co2e_20yr,14910000.0,3244,0.585,16615000,POINT(114.6403 23.5672),2021,False,False,False,True,False,False,Sec &HOPEWELL Power (Heyuan) Co Ltd,China Huaneng (China),China Huaneng (China),Heyuan power station
4115,CHN,co2,6865000.0,1400,0.624,7649000,POINT(115.9758 28.8613),2019,False,False,False,True,False,False,Xinchang Power Generation Branch of Jiangxi Electric Power Co Ltd of State Power Investment Group,SPIC (China),SPIC (China),CPI Xinchang power station
4116,CHN,co2e_100yr,6865000.0,1400,0.624,7649000,POINT(115.9758 28.8613),2019,False,False,False,True,False,False,Xinchang Power Generation Branch of Jiangxi Electric Power Co Ltd of State Power Investment Group,SPIC (China),SPIC (China),CPI Xinchang power station
4117,CHN,co2e_20yr,6865000.0,1400,0.624,7649000,POINT(115.9758 28.8613),2019,False,False,False,True,False,False,Xinchang Power Generation Branch of Jiangxi Electric Power Co Ltd of State Power Investment Group,SPIC (China),SPIC (China),CPI Xinchang power station
4118,CHN,co2,6270000.0,1400,0.568,6987000,POINT(115.9758 28.8613),2020,False,False,False,True,False,False,Xinchang Power Generation Branch of Jiangxi Electric Power Co Ltd of State Power Investment Group,SPIC (China),SPIC (China),CPI Xinchang power station
4119,CHN,co2e_100yr,6270000.0,1400,0.568,6987000,POINT(115.9758 28.8613),2020,False,False,False,True,False,False,Xinchang Power Generation Branch of Jiangxi Electric Power Co Ltd of State Power Investment Group,SPIC (China),SPIC (China),CPI Xinchang power station
4120,CHN,co2e_20yr,6270000.0,1400,0.568,6987000,POINT(115.9758 28.8613),2020,False,False,False,True,False,False,Xinchang Power Generation Branch of Jiangxi Electric Power Co Ltd of State Power Investment Group,SPIC (China),SPIC (China),CPI Xinchang power station
4121,CHN,co2,6954000.0,1400,0.632,7749000,POINT(115.9758 28.8613),2021,False,False,False,True,False,False,Xinchang Power Generation Branch of Jiangxi Electric Power Co Ltd of State Power Investment Group,SPIC (China),SPIC (China),CPI Xinchang power station
4122,CHN,co2e_100yr,6954000.0,1400,0.632,7749000,POINT(115.9758 28.8613),2021,False,False,False,True,False,False,Xinchang Power Generation Branch of Jiangxi Electric Power Co Ltd of State Power Investment Group,SPIC (China),SPIC (China),CPI Xinchang power station
4123,CHN,co2e_20yr,6954000.0,1400,0.632,7749000,POINT(115.9758 28.8613),2021,False,False,False,True,False,False,Xinchang Power Generation Branch of Jiangxi Electric Power Co Ltd of State Power Investment Group,SPIC (China),SPIC (China),CPI Xinchang power station
4124,CHN,co2,8409000.0,2020,0.53,9370000,POINT(115.1803 30.2031),2019,False,False,False,True,False,False,Hubei Huadian Xisai Mountain Power Generation Co Ltd,China Huadian (China),China Huadian (China),Huadian Xisaishan power station
4125,CHN,co2e_100yr,8409000.0,2020,0.53,9370000,POINT(115.1803 30.2031),2019,False,False,False,True,False,False,Hubei Huadian Xisai Mountain Power Generation Co Ltd,China Huadian (China),China Huadian (China),Huadian Xisaishan power station
4126,CHN,co2e_20yr,8409000.0,2020,0.53,9370000,POINT(115.1803 30.2031),2019,False,False,False,True,False,False,Hubei Huadian Xisai Mountain Power Generation Co Ltd,China Huadian (China),China Huadian (China),Huadian Xisaishan power station
4127,CHN,co2,8419000.0,2020,0.529,9381000,POINT(115.1803 30.2031),2020,False,False,False,True,False,False,Hubei Huadian Xisai Mountain Power Generation Co Ltd,China Huadian (China),China Huadian (China),Huadian Xisaishan power station
4128,CHN,co2e_100yr,8419000.0,2020,0.529,9381000,POINT(115.1803 30.2031),2020,False,False,False,True,False,False,Hubei Huadian Xisai Mountain Power Generation Co Ltd,China Huadian (China),China Huadian (China),Huadian Xisaishan power station
4129,CHN,co2e_20yr,8419000.0,2020,0.529,9381000,POINT(115.1803 30.2031),2020,False,False,False,True,False,False,Hubei Huadian Xisai Mountain Power Generation Co Ltd,China Huadian (China),China Huadian (China),Huadian Xisaishan power station
4130,CHN,co2,8746000.0,2020,0.551,9746000,POINT(115.1803 30.2031),2021,False,False,False,True,False,False,Hubei Huadian Xisai Mountain Power Generation Co Ltd,China Huadian (China),China Huadian (China),Huadian Xisaishan power station
4131,CHN,co2e_100yr,8746000.0,2020,0.551,9746000,POINT(115.1803 30.2031),2021,False,False,False,True,False,False,Hubei Huadian Xisai Mountain Power Generation Co Ltd,China Huadian (China),China Huadian (China),Huadian Xisaishan power station
4132,CHN,co2e_20yr,8746000.0,2020,0.551,9746000,POINT(115.1803 30.2031),2021,False,False,False,True,False,False,Hubei Huadian Xisai Mountain Power Generation Co Ltd,China Huadian (China),China Huadian (China),Huadian Xisaishan power station
4133,CHN,co2,9094000.0,2400,0.482,10134000,POINT(121.4667 31.0611),2019,False,False,False,True,False,False,Shanghai Wujing No.2 Power Generation Co Ltd,SPIC (China),SPIC (China),Wujing power station
